issn,eissn
17429145,17429153
01904167,
14368730,15222624
11254653,
01761617,
16713877,
14274345,
19365209,19403496
09189440,16180860
10040978,
18164951,
00223778,14697807
20350686,
87560879,
2000656X,20006764
17486815,
08893675,15672344
08820783,19366469
15332586,15332594
02768739,15206688
17411122,17411130
08980306,15284190
01618938,
15588742,15588750
19407963,19407971
16125681,
00472697,
10730451,
00223808,1537534X
13569317,14699613
15377857,15377865
09638016,14679760
2158379X,21583803
15512169,15512177
00223816,14682508
03346447,
09700838,
10229760,15728935
0887624X,10990518
08876266,10990488
08876258,
03606376,
03606384,
00981273,
03608905,
0449296X,
04492986,
04492951,
15662543,15728900
00223840,15405931
01956051,19306458
15242226,15331598
01461052,
18747884,18747876
09331433,14321475
14432447,
03770478,
13802224,15734854
1091028X,
10884246,10991409
00954918,
10983007,15384772
17439760,17439779
08839433,
01603477,
17449855,17449863
10135472,
00223859,09722823
13467395,
10875549,15407608
17540291,17540305
15982092,
03787753,
10011692,
10765417,
17595150,
14606690,17466113
03782166,
20902727,
09761756,
1060149X,
15219216,
00949930,15288978
0163514X,
10852352,
11212233,
02545985,
21501319,21501327
11726164,11726156
0278095X,15736547
18173462,18185495
07318332,
01927051,
0890913X,
10965572,
1687952X,
19326246,
09591524,
10610421,
07376782,15405885
08908524,
0895562X,15730441
09672680,
03630404,
07339380,
10523928,
87557223,
10428232,
08853126,
0091651X,
10496491,
1463578X,
09599916,14664453
07484658,15333876
00223913,10976841
10408800,
18831958,
1059941X,1532849X
87551985,
02778033,
15353893,15353907
18743919,
0974276X,
00223921,
16629981,
0022393X,
13510126,
03631907,
02772973,
15274160,
00223956,
00931853,
11804882,14882434
02791072,
07342829,
01453378,
00906905,15736555
22471537,
20418426,
08907064,
00916471,
14330237,
00223980,
08822689,15733505
02698811,
02698803,
02793695,
07347332,15407586
0167482X,
00223999,
07429703,
15229580,
10530479,
1055050X,
10531858,14779803
14723891,
1070521X,
10963367,
15548732,
,19372841
14679779,10973923
00472727,
17413842,17413850
00224006,
10784659,15505022
09574832,
01975897,1745655X
17465729,20428731
0143814X,14697815
07486766,
15350118,
1062726X,
1077291X,
08266220,
09725687,0974083X
09715223,
14784092,
00224049,
09737510,
10220690,
23148055,23148047
10620273,
1528008X,
13205455,
13552511,
00224065,
15590410,
07484518,15737799
09296174,
00224073,
02678179,10991417
14653591,17551730
03616428,
04493060,
19376529,19376537
02365731,15882780
00224081,
09524746,13616498
19430922,
15460843,
14603969,
22109706,
10062106,
03770486,10974555
0022409X,
10603999,
08921016,
10020721,
08949085,15736563
08955638,1573045X
09277544,
10835547,
15214842,
08965803,
18618200,18618219
10799893,15324281
01975110,
1178699X,
0743684X,10988947
18725163,15697312
10810803,
1081597X,
09516328,14716925
10904999,
03943933,
00224146,14679787
19456123,
0922680X,15730468
00224154,
16501977,
16501969,
07423241,
07487711,
09296719,
07316844,
15332667,15332675
00224189,15496538
15211037,15239179
00224197,15736571
1703289X,
15426432,15426440
00224200,
18748910,18748929
15228967,
15528030,15528049
10477845,
03849694,14679795
10502289,
00224227,
10074619,
17556678,17556686
10512276,15328503
19417012,
10017844,
09168818,13484400
00224251,
09540725,
04493087,
22285482,2251676X
02646838,1469672X
01650378,
00247758,
1443458X,
02568543,
00224278,
2073753X,
16822765,
20407122,
14752409,
14715201,
17351995,
00224294,
17449871,1744988X
00926566,10957251
08966621,
01410423,14679817
00224308,10982736
14713802,
01601741,
1044677X,
10508392,15327795
10656219,19344945
19345747,19345739
15391523,19450818
00224324,21565457
1712851X,
15448053,
07456999,
0194259X,
,
14791110,
00224359,
09696989,
14766930,1477657X
01486055,
0315162X,14992752
13000691,
00224367,15396975
08955646,15730476
13669877,14664461
17470854,
18632483,18632491
07412223,10974563
16879600,16879619
09153942,18838049
,16747755
10477594,
00754358,
15111768,
03777480,
09703357,
0890765X,
07430167,
10712836,
00224375,
09748938,9751920
03855074,
10996362,
13196103,
20427891,20427905
14043858,16512340
15577937,
10946136,
11989742,
15582159,15582167
00224391,
10598405,15468364
00224405,
15388220,15388239
14402440,
18235034,
1758552X,
,20534639
18242049,
01245481,
10590145,
1046560X,
10161104,
03684229,
00224456,
08857474,15737691
08923310,
09507671,
13851101,
10603743,
20297025,
15507890,15507904
00224472,
15271404,
1073130X,
10731318,
23171537,
09630651,
13834649,1573157X
01675133,
15981657,
16744926,
00224480,14778556
1687725X,16877268
08878250,
16159306,16159314
00372455,
13507702,
17575818,
10946705,
08876045,
0092623X,15210715
01614576,
00224499,
13552600,17426545
17436095,17436109
02585898,
10071172,
02578131,
10076417,
07308000,
17489423,
87561417,
21582866,21582874
00224502,
10582746,15326500
19971397,
1672173X,
19398018,
17477778,17477786
19492006,
13518046,
09621105,13652869
09666826,
00224510,
14626004,
00472778,1540627X
10520015,
18342612,
09168737,
02810662,
01401750,
07367236,
10617361,
02654075,
14696053,
08861641,
87554879,
10121080,
10530789,
19420676,19420684
00224529,15271897
00224537,15404560
20426763,
00472786,14679833
00472794,14697823
00224545,
20672640,20689861
16185293,
01488376,15407314
15291227,
0885985X,
09649069,
14680173,
10437797,
1536710X,15367118
15524256,15524264
02650533,14653885
1533256X,
19335377,
0278839X,
10535357,
13606441,
14407833,
01915096,
1796217X,
18194311,21520941
1040550X,
1532060X,15320618
20477481,
10588337,
07189516,
00224588,
14390108,
00224561,
01996231,
09280707,15734846
20083505,20087683
00224596,1095726X
14328488,
10881697,
01460641,
01049631,
00959782,15728927
10593152,21546665
1673047X,
0022460X,10958568
08959811,
09731741,
09746196,
00224634,14740680
14683857,
10037985,
07439547,
03057070,14653893
00224642,
02702010,
00904104,
,21157251
00224650,15336794
09711600,
14636204,14699818
15304736,
,1948660X
14498596,
00224669,
14096099,1857663X
15539768,
23144920,23144939
0891625X,15279383
00224677,
,
00224685,
10924388,
08481970,
10790268,
08950385,
15360652,15392465
19349637,19349645
,
08952779,15432904
20952546,22132961
01937235,
14775085,10295399
00941700,
08884773,1543270X
21520704,21520712
10566716,15433072
10841288,
15270025,
00224707,
13032968,
02640414,1466447X
11203137,
00949655,
17425468,
00224715,15729613
03783758,
,15487660
15598608,15598616
10691898,
15568539,
09737154,
00224731,
09600760,
00114553,2299551X
0022474X,
03093247,
09638687,
0965254X,14664488
01402390,
10648011,15334287
10523057,15328511
13404202,18818153
1345711X,15700267
10478477,10958657
00224766,15738779
07339445,
09700137,
20402317,
01918141,
03601218,
19496605,
10283153,
0096882X,
19371888,19384114
1946584X,19465858
0363468X,
00224782,
11229497,
08993289,
07405472,
13575007,
14659891,
17415993,
09208542,15730484
08961107,15729605
15571939,15571947
08968446,
10634576,19349408
15232409,
15446794,
02753723,
14727862,
00917419,
07306652,
09701893,
10973958,
10116788,
19317204,
00224790,10969098
10467416,
1548825X,
2156213X,21564566
00224804,10958673
20068808,9762825
07339453,
18238556,
10440046,15407578
19139063,
10549811,1540756X
13676679,15731588
09669582,
1537209X,
07477171,1095855X
00224812,
15275256,
09090495,16005775
02656582,
14772019,14780941
16744918,
13287265,
01641212,
13837621,
17592208,
16711793,
09254676,
10096124,
10043756,
16583612,
02575744,
10234535,
03715167,
09673237,
00224863,
00224871,
14078724,16915534
08975930,
02735024,15432769
08841233,15407349
15332705,15332713
15313220,
07339461,
00472816,15413780
10123407,
10451064,
15276228,
15228835,15228991
07182724,
08929912,
15402525,
,
17358620,20082371
21801843,
15094553,18998852
1357633X,
00224898,
16717449,
00903973,
15330915,
13468235,
00224901,
00920703,
22122672,
00045411,
00014966,15208524
03882861,
03010902,
10962247,
00022470,
00447307,
00959839,
10500545,
08908567,
00027138,
01909622,10976787
10412972,
10936793,
00903604,
15460371,
00027189,
05872871,15473317
15596109,
,
10743804,
00027448,
23276886,23276924
03609294,
01645080,
15572625,
00027820,
00027863,15205126
00027944,
07351097,
18764983,
22135103,
07315724,15411087
15461440,
10727515,
07300913,
00028061,
00028177,
,
00028223,
00028614,
20479980,
00028711,
00028991,
01971360,19452330
00029726,
08940347,10886834
15258610,
10675027,
02739976,
00917427,15518221
8756971X,
10463607,
03623300,
00030139,
00030244,
00030279,
00030465,
10865802,
00959561,
15443191,15443450
,
01944363,
87507315,
00030538,
15273741,
10783903,15325725
00030651,
00031062,
00028231,
15322882,15322890
10440305,
00031070,
15310914,1532852X
03610470,
22132945,
08947317,
19331711,
10466673,15333450
01621459,1537274X
01989073,15588017
0095148X,
00031488,
1093474X,
0003150X,
00032778,
00035505,
13547860,14699648
10489886,
,
23301643,
07491425,
00988448,
18153852,
15369323,
00988456,
10553290,
00045756,
07481802,
00219142,
10186689,
13202480,
0004881X,
14499320,
00049050,
14467887,
03342700,
02636115,
08145725,
13263390,
18158129,18151027
01651838,
10156321,
13104772,
00063215,
00066982,
19345259,
01035053,
01046500,
16785878,
00681288,17476704
01417037,
00070653,
13639579,
13621807,
00071773,
10432256,
17198429,
00082902,
00688444,
00083194,17156181
00083372,
07098936,14882159
00083399,
00085030,
19116470,
15594564,15594572
13604015,
03681769,
09565000,
00224936,
,
00224944,
00456470,
00224952,
03009599,
14704358,
14701820,
1472779X,
03681645,
14727773,
10059539,
07179324,07179707
10190473,
05781736,
10030174,
00094536,
03681653,
10155856,
10234462,
10170669,
17264901,
10054537,
02579731,
1022386X,
03748545,
00101559,
14774739,
09149260,
00103829,
02733250,
08863520,
12108197,
1945760X,
09704027,
03044513,
15256790,
02751275,
03781046,
00224995,
2212828X,
11100362,
02535890,
00134651,
01908294,
17439671,
00447951,
13020250,
09269959,14683083
09552219,
15424766,15424774
14359855,14359863
19902573,
09548998,
00225002,
00236152,
13001884,
03682242,
00154148,
00157368,
09296646,
00160032,
10907173,
00380830,
00167649,
00167614,
10187057,
00167622,
00167630,
00936405,
15377814,19433557
00730912,
00178616,
00925578,
17922720,
1049233X,
1529921X,15405923
00225010,15730387
09546650,14778564
10896287,
10538372,
00225037,10863222
1388199X,15718050
00225045,14684373
00225053,15384586
10434070,15353605
00225061,15206696
0964704X,
1091630X,
0441067X,
10277811,
10295097,
10108424,
14736691,
10984321,
00994480,
00194247,
0972172X,09768432
00194522,
00194611,
00194964,
00195839,
14743655,
19480881,1948108X
09704388,
0255660X,
0019638X,
03686450,
00469750,
19455224,19455232
13405551,18814190
09135693,
01442600,
10522883,
02859831,13480316
14747480,14753030
17559278,
00203203,
14705826,
02671689,
09710469,
02574411,
00203394,
09710450,
02576708,
02574438,
02573423,
02573431,
0257344X,
00203351,
03731995,
00203386,
0251110X,
00203408,
00203319,
0257442X,
03682595,
17511437,
10784950,15325822
14662094,
17582652,
00205958,
1028365X,
03096858,
1081454X,
15451097,
23259574,
10512292,
00206695,
13556177,14697661
00251003,
08593132,
15502783,
00210587,
1735207X,
17264057,
03748405,
00211133,
0021129X,
00447978,
11219130,
0021437X,
09120890,13475509
13468804,
00372072,
00471801,
08891583,10958681
03709868,18814131
03880486,
00215325,
13441272,
00137626,
08887063,
00228567,
00230162,
00230294,
18687865,18687873
12254614,
12297801,
10172548,
03049914,
19758456,
03744884,
17382203,
12298670,19764111
12263311,
15984850,
12263192,
12260053,20930488
10170715,
00235776,
10508406,15327809
00240966,
00225088,
17290341,
00246107,14697750
00246786,
01267353,
00253154,14697769
00253618,
00254355,
00254800,
00255645,
17516161,
03348938,
00225096,
00257028,
01252208,
00257044,
15365050,15589439
00257524,
00408670,
00261165,
1870249X,16659686
07425562,
03683206,
00266396,
00266523,
02733463,
00999695,
18121004,2070626X
03601684,
00278874,
10526773,
15401405,15401413
03851796,
13493205,
00279684,
03009254,
13914588,
00282715,
0022510X,
00284939,
00937347,
00287199,
00287644,
01913751,
01111485,
03001652,
08873593,
19351984,19351933
00298131,
01605682,
2194668X,21946698
04534514,
00303941,
10847529,15208532
07403224,
07403232,
12264776,
03864103,
04721446,
00306614,
10196102,
05529360,
15908577,
01611933,
10859489,15298027
1872261X,18722636
00948705,
00319015,
10742395,
00223700,
00324000,
0032793X,
1938663X,
00338001,
23203110,
00804134,
13590987,
00358665,
13561863,
0035869X,
0035872X,
00358762,
00358797,
00358819,
00358835,
02690403,14716933
00359033,
14664240,
17425689,17425662
00359114,
02640325,
01410768,
02675331,
03036758,
0035922X,
14679884,
09641998,1467985X
00359246,
13697412,14679868
00359254,14679876
13199218,
00225142,10970010
00370452,
03525139,
18206530,
00375683,
02531097,
17521963,17521971
00379700,
10715576,15567117
10431721,
10710922,
1715894X,
02602814,
15355632,15565823
00379808,
00379816,
15407942,
00379832,
00379840,
00379859,
0374356X,
10868089,
01440322,
03010023,
1088145X,
0038223X,
10212019,
00812471,
03009874,
10199128,
22256253,
10591052,
08948410,
00814776,
00448001,
05698073,
10001999,
18761070,
01489909,
00403318,
03684636,
00405000,
00405043,
10955674,
13090399,13090380
13117629,
03764818,
18237339,
10005870,
07339488,
18822398,18824749
14418126,14418142
00430013,
00754390,
00431303,
01450743,
01489895,
00434019,
08938849,
22124438,
13485032,18820999
10089209,
00225185,14774607
07181876,
19928645,18173195
14292955,
02196336,
10688471,
00225193,10958541
10273662,16078578
09516298,
08949840,15729230
03684466,
13886150,15882926
03064565,
10971963,
01488287,
10652744,
10032169,
19485085,
18805566,
10599630,15441016
01495739,1521074X
16879244,16879252
16078829,
08878722,15336808
08927057,
87553449,
00225223,
20721439,20776624
08835993,
15560864,15561380
15387933,15387836
09295305,1573742X
20908067,20420072
10001557,
1671024X,
01439782,
02718057,
,20417314
19326254,
0965206X,
00408905,
00409022,
0257716X,
17538416,
17935253,17937167
19329148,
14766825,
1755182X,
09149198,
03881350,
16878191,16878205
07313810,10979875
07313829,15322505
07313837,15256057
00984108,
15287394,10872620
10937404,15216950
07334680,
09312838,
0896548X,
0946672X,
22254110,
02552922,
02546272,
16711637,
03455564,
14794012,17541018
10436596,
15413446,15527840
14795876,
19400764,
15475778,15475786
10686061,
09059199,
,22141405
19387849,
00225258,
09666923,
00225266,
10948848,
0733947X,
00225274,
19439962,19439970
19387741,1938775X
15706672,
00225282,15298809
21630755,21630763
15299732,15299740
,17522897
10787496,
15362922,15362930
08949867,15736598
10548408,15407306
11951982,
00472875,
10551387,
07424787,
0971636X,
02664674,14697831
01281283,
00225290,
16879686,16879694
00225304,
10068775,
01426338,14653664
03009920,
08863849,
0889504X,
14685248,
1070437X,
13046020,
19713495,
02784297,15509613
00225320,
08891605,
17528909,17528917
22133976,
15442896,
09486968,
10058850,
02532778,
0387821X,
07352166,
19823932,
20674082,20689969
13574809,14699664
00941190,10959068
10993460,14682869
00961442,
17529638,17529646
10630732,14661853
17549175,17549183
00225347,15273792
13567667,14791870
21577560,
0734211X,
00225355,
07342101,
10711023,
21662754,
00225363,15730492
11297298,
10830081,
10510443,15357732
13538012,
10620303,
10181172,14230135
07415214,10976809
2213333X,
10444122,
09729062,
10811710,
10496467,15407357
15481689,15481697
11009233,
01047930,
16789199,
00225371,
02724634,
09574271,
15587878,
17602734,
1598298X,
08987564,
10406387,
14793261,14764431
08916640,
0748321X,
09167250,
0931184X,14390442
09311793,14390450
03402096,14390264
09711031,
01407783,13652885
20082525,22516190
1229845X,
21577579,
10489002,
07393717,
23213558,
13928716,
13555502,17500133
10835601,15480585
01937197,
17480329,20403925
13520504,13652893
01660934,
0022538X,10985514
18787886,
15347362,
14702029,
10473203,
17453054,17453062
14704129,
0145482X,
1045926X,10958533
13438875,13866478
10498907,
1940087X,
07335644,
09225773,1573109X
13875485,
00018791,10959084
13636820,17475090
10522263,
08921997,
03770273,
07420463,18197108
17526272,17526280
20402244,
14778920,
14297426,
1063455X,
14785277,
